NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
38	1.17	3.993	0.581	4.549	0.005	0.997	6000.0
39	0.643	2.193	0.322	2.651	0.002	1.0	15000.0
40	0.636	2.161	0.295	2.287	0.0	1.0	9000.0
41	1.421	4.864	0.67	5.377	0.003	0.998	6000.0
42	0.779	2.637	0.359	2.813	0.002	0.999	8000.0
43	1.18	4.053	0.571	4.518	0.002	0.998	6000.0
44	1.272	4.365	0.564	4.522	0.007	0.998	6000.0
45	0.842	2.881	0.414	3.229	0.002	0.999	7000.0
46	0.882	3.019	0.409	3.105	0.002	0.999	6000.0
47	0.96	3.301	0.418	3.424	0.002	0.999	6000.0
48	1.225	4.165	0.638	4.98	0.002	0.998	9000.0
49	0.94	3.21	0.459	3.6	0.004	0.999	6000.0
50	1.7	5.771	0.741	5.73	0.007	0.998	6000.0
51	1.441	4.931	0.691	5.36	0.006	0.998	9000.0
52	1.898	6.523	0.832	6.913	0.005	0.996	6000.0
53	1.29	4.466	0.663	5.441	0.005	0.997	7000.0
54	0.462	1.59	0.245	1.975	0.0	1.0	11000.0
55	0.895	3.064	0.391	3.148	0.001	0.999	6000.0
56	1.341	4.549	0.713	5.417	0.006	0.997	6000.0
57	1.62	5.468	0.753	5.562	0.009	0.997	8000.0
58	1.165	4.02	0.562	4.626	0.004	0.998	8000.0
59	1.574	5.405	0.697	5.41	0.004	0.998	8000.0
60	0.799	2.756	0.362	3.017	0.001	0.999	16000.0
61	2.284	7.822	1.003	7.962	0.009	0.995	6000.0
62	0.911	3.114	0.449	3.7	0.004	0.999	7000.0
63	1.451	4.956	0.637	5.207	0.007	0.998	6000.0
64	1.303	4.41	0.549	4.459	0.006	0.998	6000.0
65	1.784	6.149	0.806	6.284	0.008	0.997	6000.0
66	1.402	4.827	0.687	5.474	0.004	0.997	7000.0
67	1.397	4.768	0.61	4.751	0.003	0.999	7000.0
68	1.464	4.992	0.76	6.241	0.004	0.997	6000.0
69	0.878	3.008	0.455	3.715	0.001	0.999	6000.0
70	0.433	1.477	0.194	1.506	0.001	1.0	13000.0
71	1.405	4.804	0.713	5.838	0.004	0.998	11000.0
72	1.503	5.117	0.689	5.777	0.004	0.997	6000.0
73	1.195	4.088	0.626	4.92	0.006	0.998	10000.0
74	1.377	4.727	0.799	6.554	0.009	0.993	10000.0
75	1.629	5.603	0.714	5.831	0.006	0.998	6000.0
76	1.458	4.966	0.689	5.284	0.006	0.998	6000.0
77	1.266	4.341	0.571	4.386	0.007	0.999	16000.0
78	1.251	4.29	0.597	4.751	0.004	0.998	6000.0
79	1.518	5.183	0.64	5.102	0.005	0.998	6000.0
80	1.819	6.229	0.933	7.451	0.01	0.995	6000.0
81	1.384	4.797	0.653	5.506	0.005	0.997	8000.0
82	1.398	4.785	0.635	5.029	0.005	0.998	12000.0
83	1.618	5.529	0.698	5.664	0.006	0.997	6000.0
84	1.397	4.752	0.746	5.663	0.006	0.998	6000.0
85	0.816	2.82	0.372	3.041	0.002	0.999	14000.0
86	1.615	5.522	0.814	6.294	0.005	0.997	6000.0
87	0.672	2.293	0.299	2.494	0.002	1.0	13000.0
88	1.012	3.481	0.462	3.911	0.004	0.999	7000.0
89	1.225	4.177	0.646	5.264	0.004	0.998	6000.0
90	1.085	3.707	0.526	4.253	0.004	0.999	18000.0
91	1.284	4.404	0.602	4.675	0.006	0.998	10000.0
92	0.739	2.536	0.338	2.678	0.001	0.999	8000.0
93	1.2	4.138	0.523	4.424	0.005	0.999	6000.0
94	1.113	3.824	0.54	4.558	0.003	0.998	6000.0
95	1.337	4.57	0.642	4.879	0.004	0.998	9000.0
96	1.352	4.642	0.63	5.118	0.004	0.998	6000.0
97	0.872	2.998	0.429	3.469	0.005	0.999	18000.0
98	1.32	4.517	0.599	4.966	0.005	0.998	10000.0
99	1.089	3.751	0.555	4.692	0.003	0.998	6000.0
100	1.408	4.827	0.658	5.644	0.004	0.997	6000.0
101	1.638	5.657	0.731	6.235	0.007	0.997	10000.0
102	0.453	1.539	0.204	1.64	0.0	1.0	20000.0
103	1.372	4.733	0.643	5.352	0.005	0.997	7000.0
104	0.972	3.333	0.451	3.642	0.002	0.999	6000.0
105	0.658	2.251	0.294	2.536	0.003	1.0	14000.0
106	1.31	4.468	0.608	4.93	0.003	0.998	8000.0
107	1.731	5.96	0.759	6.446	0.008	0.997	6000.0
108	0.799	2.722	0.358	2.938	0.004	0.999	12000.0
109	1.128	3.905	0.56	4.516	0.008	0.998	7000.0
110	2.491	8.492	1.206	9.355	0.011	0.994	6000.0
111	0.83	2.825	0.396	3.319	0.002	0.999	6000.0
112	1.175	4.049	0.657	5.444	0.005	0.997	14000.0
113	2.032	6.937	0.992	7.735	0.008	0.995	7000.0
114	1.615	5.544	0.788	6.435	0.011	0.997	6000.0
115	1.299	4.441	0.592	4.637	0.004	0.999	6000.0
116	0.759	2.604	0.366	3.011	0.003	0.999	10000.0
117	1.414	4.802	0.668	5.204	0.006	0.997	6000.0
118	1.427	4.886	0.642	5.441	0.003	0.998	9000.0
119	1.637	5.601	0.747	5.983	0.006	0.998	6000.0
120	0.425	1.466	0.232	1.901	0.0	1.0	11000.0
121	0.018	0.06	0.009	0.072	0.0	1.0	7000.0
122	1.366	4.709	0.612	4.968	0.005	0.998	7000.0
123	0.892	3.058	0.4	3.261	0.001	0.999	7000.0
124	1.268	4.287	0.651	4.842	0.003	0.998	6000.0
125	0.538	1.83	0.244	1.997	0.001	1.0	10000.0
126	0.453	1.552	0.244	1.944	0.001	1.0	6000.0
127	1.382	4.774	0.646	5.135	0.008	0.998	9000.0
128	1.605	5.441	0.752	5.766	0.009	0.997	7000.0
129	0.671	2.307	0.287	2.303	0.001	1.0	8000.0
130	1.399	4.751	0.702	5.248	0.003	0.998	14000.0
131	1.863	6.456	0.785	6.352	0.011	0.996	6000.0
132	1.225	4.254	0.574	4.729	0.005	0.998	6000.0
133	1.092	3.72	0.518	4.216	0.002	0.999	8000.0
134	1.283	4.396	0.601	4.515	0.004	0.998	9000.0
135	1.235	4.212	0.581	4.711	0.003	0.998	6000.0
136	1.219	4.116	0.518	4.014	0.006	0.999	6000.0
137	1.363	4.663	0.678	5.365	0.004	0.998	6000.0
138	0.977	3.324	0.499	4.042	0.001	0.999	6000.0
139	1.509	5.169	0.654	5.374	0.006	0.997	6000.0
140	0.938	3.246	0.424	3.361	0.001	0.999	6000.0
141	1.322	4.526	0.616	4.561	0.01	0.998	6000.0
142	1.0	3.445	0.501	4.037	0.006	0.999	6000.0
143	1.369	4.707	0.715	5.66	0.006	0.998	14000.0
144	0.813	2.782	0.39	3.065	0.004	1.0	19000.0
145	0.969	3.312	0.429	3.463	0.002	0.999	6000.0
146	1.697	5.769	0.937	7.493	0.01	0.994	6000.0
147	1.244	4.223	0.535	3.983	0.002	0.999	6000.0
148	2.193	7.506	1.047	8.182	0.011	0.996	6000.0
149	2.516	8.737	1.104	9.421	0.01	0.992	6000.0
150	2.145	7.362	0.994	7.717	0.008	0.996	6000.0
151	1.28	4.386	0.576	4.979	0.003	0.998	10000.0
152	1.73	5.969	0.754	6.076	0.004	0.997	6000.0
153	0.708	2.463	0.323	2.847	0.001	0.999	10000.0
154	0.772	2.634	0.334	2.691	0.001	1.0	6000.0
155	0.878	3.028	0.391	3.125	0.001	0.999	7000.0
156	0.768	2.632	0.361	2.88	0.004	1.0	6000.0
157	1.267	4.345	0.642	5.305	0.005	0.997	7000.0
158	1.321	4.569	0.541	4.527	0.006	0.999	10000.0
159	0.801	2.724	0.374	3.021	0.003	0.999	8000.0
160	1.606	5.495	0.694	5.988	0.004	0.997	6000.0
161	0.535	1.829	0.277	2.328	0.001	0.999	7000.0
162	0.894	3.048	0.412	3.137	0.003	0.999	6000.0
163	2.535	8.744	1.101	8.995	0.014	0.994	7000.0
164	1.173	4.037	0.517	4.083	0.005	0.999	6000.0
165	1.487	5.043	0.654	5.191	0.007	0.998	7000.0
166	0.944	3.244	0.453	3.888	0.002	0.998	6000.0
167	0.75	2.568	0.356	2.642	0.002	1.0	6000.0
168	0.863	2.946	0.444	3.627	0.003	0.999	10000.0
169	1.96	6.641	0.903	6.99	0.01	0.996	6000.0
170	1.037	3.558	0.462	3.672	0.004	0.999	6000.0
171	0.6	2.029	0.298	2.268	0.002	1.0	6000.0
172	1.308	4.474	0.711	5.952	0.015	0.997	6000.0
173	1.012	3.487	0.438	3.675	0.002	0.999	6000.0
174	1.31	4.495	0.56	4.687	0.004	0.998	6000.0
175	1.568	5.38	0.813	6.802	0.006	0.996	7000.0
176	0.484	1.669	0.22	1.905	0.0	1.0	11000.0
177	0.717	2.495	0.341	2.885	0.001	0.999	6000.0
178	0.971	3.27	0.426	3.323	0.003	0.999	6000.0
179	1.164	3.953	0.511	4.075	0.004	0.999	6000.0
180	0.912	3.146	0.421	3.481	0.005	0.999	6000.0
181	1.119	3.859	0.547	4.599	0.006	0.998	7000.0
182	0.965	3.278	0.443	3.609	0.001	0.999	6000.0
183	1.092	3.772	0.451	3.695	0.003	0.999	6000.0
184	0.979	3.344	0.425	3.255	0.003	0.999	8000.0
185	1.428	4.89	0.689	5.785	0.006	0.995	6000.0
186	0.897	3.099	0.394	3.138	0.002	0.999	6000.0
187	0.543	1.85	0.267	1.97	0.0	1.0	6000.0
188	0.839	2.864	0.386	3.244	0.001	0.999	7000.0
189	0.931	3.206	0.466	3.691	0.003	0.999	6000.0
190	1.618	5.579	0.74	5.572	0.011	0.997	6000.0
191	1.25	4.282	0.517	4.097	0.005	0.999	6000.0
192	0.863	2.949	0.441	3.497	0.004	0.999	7000.0
193	1.715	5.922	0.791	6.168	0.004	0.997	6000.0
194	1.232	4.206	0.589	4.504	0.002	0.999	7000.0
195	1.467	5.11	0.637	5.008	0.008	0.997	6000.0
196	1.003	3.438	0.431	3.42	0.002	0.999	26000.0
197	0.564	1.951	0.294	2.248	0.001	1.0	10000.0
198	0.456	1.548	0.218	1.74	0.0	1.0	21000.0
199	0.386	1.356	0.219	1.871	0.001	0.999	6000.0
200	0.38	1.306	0.191	1.644	0.0	1.0	14000.0
201	0.506	1.724	0.266	2.108	0.0	1.0	12000.0
202	1.123	3.838	0.566	4.648	0.008	0.998	6000.0
203	1.454	4.921	0.706	5.625	0.004	0.997	7000.0
204	1.322	4.54	0.607	4.936	0.005	0.998	6000.0
205	0.849	2.897	0.418	3.442	0.004	0.999	9000.0
206	1.42	4.9	0.657	5.374	0.009	0.997	6000.0
207	1.147	3.915	0.591	4.287	0.004	0.999	7000.0
208	0.716	2.466	0.393	3.164	0.004	0.999	15000.0
209	0.438	1.501	0.231	1.774	0.0	1.0	6000.0
210	0.261	0.898	0.126	1.112	0.0	1.0	19000.0
211	1.272	4.292	0.614	4.957	0.004	0.997	6000.0
212	1.477	5.056	0.692	4.907	0.009	0.998	6000.0
213	1.148	3.874	0.514	3.947	0.004	0.999	13000.0
214	1.319	4.474	0.652	5.048	0.004	0.997	7000.0
215	1.016	3.484	0.479	3.78	0.005	0.999	6000.0
216	0.56	1.921	0.249	1.89	0.001	1.0	6000.0
217	0.896	3.072	0.44	3.544	0.002	0.999	6000.0
218	1.409	4.878	0.65	5.253	0.007	0.997	6000.0
219	2.187	7.519	0.957	7.463	0.01	0.996	6000.0
220	0.63	2.167	0.29	2.282	0.001	1.0	6000.0
221	0.855	2.909	0.386	2.934	0.002	1.0	10000.0
222	0.555	1.886	0.269	2.003	0.001	1.0	6000.0
223	1.514	5.198	0.744	5.933	0.004	0.998	6000.0
224	1.156	3.973	0.503	4.034	0.007	0.999	9000.0
225	1.445	4.977	0.692	5.399	0.005	0.998	6000.0
226	1.4	4.877	0.618	4.903	0.008	0.998	6000.0
227	1.122	3.812	0.516	4.091	0.002	0.999	6000.0
228	0.626	2.126	0.281	2.247	0.002	0.999	6000.0
229	0.753	2.583	0.347	2.874	0.001	1.0	7000.0
230	1.127	3.84	0.499	4.008	0.004	0.999	6000.0
231	0.242	0.814	0.126	0.864	0.001	1.0	6000.0
232	1.473	5.081	0.691	5.55	0.006	0.997	6000.0
233	1.068	3.614	0.498	3.874	0.006	0.998	6000.0
234	1.541	5.312	0.711	5.596	0.007	0.998	14000.0
235	1.471	5.06	0.677	5.27	0.007	0.998	6000.0
236	1.089	3.702	0.552	4.44	0.005	0.998	6000.0
237	1.545	5.305	0.765	6.193	0.004	0.997	6000.0
238	1.635	5.549	0.872	6.62	0.01	0.997	21000.0
239	0.754	2.591	0.363	2.893	0.003	0.999	7000.0
240	1.185	4.05	0.524	3.768	0.006	0.999	6000.0
241	1.147	3.887	0.604	4.777	0.003	0.997	8000.0
242	1.461	4.975	0.692	5.546	0.004	0.997	10000.0
243	1.283	4.381	0.571	4.745	0.004	0.998	6000.0
244	1.314	4.514	0.662	4.992	0.007	0.998	7000.0
245	0.712	2.415	0.314	2.467	0.003	1.0	7000.0
246	1.132	3.905	0.52	4.156	0.004	0.999	6000.0
247	0.849	2.909	0.402	3.38	0.002	0.999	6000.0
248	1.202	4.186	0.621	4.843	0.005	0.998	6000.0
249	1.839	6.304	0.727	6.041	0.008	0.998	6000.0
250	1.606	5.509	0.742	5.789	0.004	0.998	11000.0
251	1.456	4.94	0.663	5.374	0.006	0.997	8000.0
252	0.683	2.316	0.329	2.582	0.001	1.0	9000.0
253	1.284	4.396	0.589	4.5	0.005	0.999	6000.0
254	0.948	3.261	0.48	3.997	0.003	0.999	18000.0
255	0.679	2.309	0.281	2.248	0.002	1.0	13000.0
256	1.554	5.322	0.707	5.765	0.005	0.997	6000.0
257	1.523	5.228	0.736	5.925	0.005	0.997	7000.0
258	0.518	1.756	0.241	1.931	0.001	1.0	6000.0
259	1.416	4.859	0.623	5.329	0.004	0.998	6000.0
260	1.627	5.573	0.73	6.082	0.008	0.997	6000.0
261	2.349	8.069	1.021	8.239	0.01	0.995	6000.0
262	1.548	5.333	0.657	4.825	0.008	0.998	6000.0
263	1.573	5.396	0.769	6.245	0.007	0.997	7000.0
264	1.512	5.161	0.667	5.216	0.01	0.998	10000.0
265	1.547	5.277	0.694	5.287	0.005	0.998	7000.0
266	1.118	3.811	0.576	4.978	0.004	0.997	10000.0
267	1.106	3.852	0.517	4.243	0.004	0.998	6000.0
268	1.938	6.636	0.899	7.21	0.007	0.996	7000.0
269	0.967	3.321	0.49	3.976	0.005	0.999	6000.0
270	1.432	4.946	0.635	5.204	0.005	0.998	8000.0
271	1.787	6.082	0.901	7.073	0.005	0.997	8000.0
272	0.952	3.283	0.423	3.716	0.004	0.999	8000.0
273	0.761	2.612	0.403	2.906	0.003	0.999	6000.0
274	0.859	2.92	0.474	3.788	0.004	0.998	16000.0
275	0.478	1.617	0.21	1.729	0.002	1.0	9000.0
276	0.402	1.389	0.195	1.649	0.0	1.0	7000.0
277	1.238	4.207	0.579	4.667	0.004	0.998	11000.0
278	1.787	6.129	0.869	7.532	0.016	0.994	6000.0
279	1.003	3.451	0.449	3.77	0.003	0.999	6000.0
280	2.296	7.834	1.079	8.589	0.01	0.995	7000.0
281	2.242	7.636	0.99	7.757	0.007	0.997	6000.0
282	0.785	2.685	0.381	3.02	0.003	1.0	12000.0
283	1.374	4.715	0.581	4.914	0.005	0.998	9000.0
284	1.072	3.644	0.48	3.66	0.003	0.999	7000.0
285	1.563	5.337	0.728	5.572	0.006	0.998	6000.0
286	1.264	4.318	0.622	5.301	0.006	0.997	7000.0
287	1.525	5.243	0.681	5.582	0.01	0.998	6000.0
288	2.102	7.151	0.992	8.122	0.007	0.995	6000.0
289	0.075	0.256	0.04	0.331	0.0	1.0	10000.0
290	0.442	1.509	0.222	1.776	0.002	1.0	7000.0
291	1.655	5.676	0.772	6.121	0.005	0.998	14000.0
292	1.953	6.735	0.941	7.521	0.018	0.995	7000.0
293	1.301	4.409	0.667	5.268	0.003	0.998	11000.0
294	0.653	2.266	0.34	2.913	0.001	0.999	8000.0
295	1.011	3.463	0.459	3.741	0.003	0.999	6000.0
296	1.236	4.234	0.572	4.56	0.006	0.998	7000.0
297	0.972	3.326	0.451	3.539	0.002	0.999	7000.0
298	0.444	1.526	0.219	1.617	0.002	1.0	8000.0
299	1.735	5.943	0.757	6.137	0.007	0.997	6000.0
300	2.258	7.711	1.008	7.689	0.017	0.996	6000.0
301	1.99	6.731	0.959	7.266	0.009	0.996	12000.0
302	1.553	5.309	0.727	5.635	0.008	0.998	6000.0
303	0.574	1.97	0.333	2.477	0.003	0.999	6000.0
304	1.218	4.213	0.595	4.946	0.006	0.999	6000.0
305	0.847	2.9	0.413	3.478	0.007	0.999	7000.0
306	0.074	0.252	0.039	0.332	0.0	1.0	10000.0
307	2.299	7.989	1.115	9.306	0.021	0.989	6000.0
308	1.427	4.868	0.6	4.67	0.004	0.998	6000.0
309	1.775	6.046	0.825	6.479	0.006	0.996	8000.0
310	0.686	2.334	0.34	2.64	0.001	1.0	7000.0
311	1.468	5.041	0.761	6.15	0.005	0.997	9000.0
312	0.371	1.257	0.185	1.464	0.0	1.0	8000.0
313	2.195	7.53	1.045	8.356	0.011	0.994	6000.0
314	1.401	4.844	0.654	5.316	0.004	0.998	6000.0
315	0.755	2.597	0.357	2.898	0.001	0.999	6000.0
316	0.627	2.174	0.333	2.869	0.002	0.999	6000.0
317	1.716	5.854	0.766	6.098	0.004	0.997	6000.0
318	1.328	4.507	0.67	5.565	0.005	0.997	6000.0
319	1.28	4.378	0.584	4.715	0.005	0.998	12000.0
320	0.785	2.651	0.355	2.684	0.002	1.0	8000.0
321	1.73	5.944	0.706	5.962	0.003	0.997	14000.0
322	1.203	4.107	0.568	4.221	0.005	0.999	6000.0
323	0.869	2.971	0.452	3.6	0.003	0.999	6000.0
324	1.002	3.39	0.444	3.264	0.003	0.999	9000.0
325	1.722	5.935	0.837	7.2	0.009	0.997	7000.0
326	0.923	3.158	0.53	4.188	0.004	0.999	11000.0
327	0.909	3.091	0.404	2.989	0.003	0.999	6000.0
328	0.847	2.912	0.389	3.155	0.002	0.999	10000.0
329	1.709	5.774	0.765	5.518	0.006	0.997	6000.0
330	0.68	2.339	0.333	2.682	0.003	1.0	17000.0
331	1.808	6.202	0.788	6.062	0.006	0.998	6000.0
332	1.303	4.484	0.552	4.376	0.004	0.999	6000.0
333	0.784	2.674	0.369	2.782	0.001	1.0	15000.0
334	2.358	8.079	1.103	9.21	0.012	0.994	11000.0
335	0.389	1.331	0.181	1.396	0.0	1.0	6000.0
336	1.692	5.777	0.81	6.326	0.007	0.996	6000.0
337	1.11	3.811	0.559	4.299	0.007	0.998	6000.0
338	1.519	5.242	0.768	6.026	0.006	0.997	6000.0
339	1.802	6.179	0.818	6.706	0.006	0.996	6000.0
340	0.91	3.116	0.424	3.483	0.003	0.999	6000.0
341	0.853	2.942	0.37	2.867	0.002	0.999	7000.0
342	1.198	4.112	0.492	4.038	0.002	0.999	6000.0
343	0.926	3.145	0.487	4.046	0.003	0.999	12000.0
344	1.12	3.826	0.56	4.578	0.004	0.999	10000.0
345	2.612	8.921	1.175	9.243	0.011	0.995	6000.0
346	1.257	4.325	0.689	5.762	0.011	0.997	6000.0
347	0.925	3.151	0.427	3.044	0.003	0.999	16000.0
348	0.85	2.937	0.437	3.117	0.003	0.999	6000.0
349	1.245	4.228	0.58	4.621	0.004	0.998	8000.0
350	0.695	2.378	0.338	2.855	0.002	0.999	6000.0
351	1.322	4.56	0.658	5.406	0.005	0.997	8000.0
352	1.249	4.247	0.581	4.477	0.006	0.999	6000.0
353	0.756	2.582	0.373	3.111	0.002	0.999	8000.0
354	0.464	1.609	0.203	1.67	0.001	1.0	6000.0
355	1.14	3.966	0.609	5.078	0.006	0.997	6000.0
356	1.29	4.337	0.678	5.294	0.005	0.997	6000.0
357	0.56	1.922	0.255	2.168	0.0	1.0	8000.0
358	1.411	4.806	0.616	4.82	0.003	0.998	6000.0
359	0.795	2.73	0.384	2.892	0.002	1.0	13000.0
360	1.062	3.627	0.509	4.069	0.003	0.999	6000.0
361	1.446	4.946	0.72	5.732	0.007	0.998	6000.0
362	1.667	5.718	0.766	6.152	0.011	0.998	6000.0
363	1.073	3.659	0.469	3.652	0.003	0.999	6000.0
364	1.089	3.766	0.489	4.108	0.002	0.999	6000.0
365	0.439	1.492	0.213	1.733	0.001	1.0	16000.0
366	0.883	3.072	0.395	3.407	0.002	0.999	12000.0
367	0.698	2.386	0.349	2.729	0.001	1.0	10000.0
368	0.637	2.189	0.317	2.679	0.004	1.0	10000.0
369	0.719	2.45	0.34	2.744	0.002	0.999	6000.0
370	1.049	3.636	0.528	4.296	0.003	0.998	6000.0
371	1.258	4.333	0.579	4.788	0.005	0.998	6000.0
372	1.704	5.827	0.765	5.949	0.009	0.997	6000.0
373	0.975	3.337	0.501	3.831	0.004	0.999	6000.0
374	1.137	3.851	0.515	4.046	0.002	0.999	15000.0
375	0.882	3.033	0.406	3.207	0.002	0.999	6000.0
376	1.02	3.472	0.476	4.08	0.002	0.999	6000.0
377	1.738	5.927	0.786	5.873	0.009	0.997	6000.0
378	0.672	2.315	0.326	2.516	0.003	1.0	6000.0
379	1.79	6.122	0.804	6.168	0.012	0.998	7000.0
380	0.291	1.004	0.135	1.148	0.0	1.0	6000.0
381	1.349	4.584	0.616	4.83	0.007	0.998	6000.0
382	1.293	4.474	0.601	4.979	0.003	0.998	6000.0
383	1.111	3.817	0.502	4.159	0.003	0.999	7000.0
384	1.691	5.772	0.793	6.335	0.007	0.997	8000.0
385	1.341	4.583	0.583	4.762	0.003	0.998	6000.0
386	0.814	2.786	0.384	3.07	0.001	0.999	6000.0
387	2.123	7.264	0.931	7.393	0.015	0.996	6000.0
388	0.265	0.909	0.131	1.071	0.0	1.0	17000.0
389	1.021	3.51	0.474	4.071	0.008	0.998	6000.0
390	1.27	4.311	0.676	5.368	0.005	0.998	8000.0
391	1.417	4.77	0.632	5.059	0.004	0.997	7000.0
392	1.613	5.515	0.762	5.995	0.008	0.996	6000.0
393	1.015	3.47	0.491	3.9	0.002	0.999	7000.0
394	0.938	3.214	0.451	3.457	0.006	0.999	6000.0
395	1.01	3.436	0.521	3.865	0.003	0.999	6000.0
396	0.819	2.815	0.376	3.039	0.002	0.999	14000.0
397	1.41	4.796	0.702	5.521	0.006	0.997	6000.0
398	0.941	3.21	0.435	3.306	0.002	0.999	6000.0
399	0.74	2.522	0.327	2.576	0.002	1.0	6000.0
400	1.285	4.373	0.622	5.194	0.005	0.998	7000.0
401	1.767	6.075	0.828	6.988	0.006	0.996	6000.0
402	1.429	4.904	0.611	4.932	0.007	0.998	6000.0
403	0.992	3.382	0.535	4.157	0.002	0.998	6000.0
404	1.736	5.952	0.797	6.478	0.006	0.997	14000.0
405	1.123	3.886	0.517	4.259	0.005	0.998	6000.0
406	1.995	6.88	0.867	7.135	0.01	0.996	6000.0
407	1.171	4.016	0.518	4.114	0.003	0.998	6000.0
408	1.727	5.927	0.927	7.989	0.008	0.995	6000.0
409	0.949	3.252	0.444	3.488	0.003	0.999	7000.0
410	1.362	4.67	0.655	5.181	0.006	0.998	20000.0
411	0.859	2.926	0.413	3.26	0.002	0.999	10000.0
412	0.905	3.128	0.413	3.449	0.002	0.998	6000.0
413	1.074	3.696	0.483	4.027	0.003	0.999	6000.0
414	0.628	2.165	0.322	2.742	0.002	0.999	11000.0
415	0.324	1.111	0.149	1.215	0.0	1.0	6000.0
416	1.793	6.143	0.812	6.629	0.005	0.997	6000.0
417	1.731	5.972	0.781	6.304	0.008	0.997	6000.0
418	1.568	5.406	0.796	6.504	0.007	0.996	6000.0
419	0.726	2.485	0.362	2.761	0.001	1.0	15000.0
420	1.165	3.968	0.51	4.063	0.004	0.999	6000.0
421	1.614	5.576	0.803	6.63	0.011	0.996	10000.0
422	1.32	4.551	0.66	5.097	0.007	0.997	10000.0
423	1.251	4.301	0.549	4.685	0.004	0.998	6000.0
424	1.176	4.097	0.54	4.574	0.004	0.998	25000.0
425	1.108	3.807	0.52	4.091	0.005	0.999	11000.0
426	1.98	6.776	0.954	7.617	0.006	0.996	6000.0
427	1.93	6.63	0.861	6.425	0.008	0.997	8000.0
428	2.01	6.814	0.956	7.316	0.011	0.996	6000.0
429	1.862	6.402	0.815	6.777	0.007	0.997	6000.0
430	1.321	4.508	0.7	5.738	0.004	0.997	6000.0
431	1.597	5.425	0.746	5.938	0.013	0.997	10000.0
432	1.074	3.692	0.472	3.812	0.004	0.999	10000.0
433	0.676	2.311	0.321	2.547	0.001	1.0	8000.0
434	1.158	3.916	0.526	4.003	0.003	0.998	6000.0
435	1.441	4.923	0.65	5.173	0.005	0.998	6000.0
436	1.293	4.376	0.592	4.528	0.006	0.998	6000.0
437	0.66	2.273	0.317	2.528	0.001	1.0	6000.0
438	1.133	3.897	0.529	4.261	0.004	0.998	6000.0
439	1.212	4.162	0.524	4.113	0.005	0.999	11000.0
440	1.6	5.531	0.757	6.121	0.006	0.998	10000.0
441	1.688	5.73	0.807	5.942	0.006	0.997	7000.0
442	1.304	4.453	0.588	4.244	0.004	0.998	6000.0
443	1.274	4.383	0.681	5.359	0.005	0.997	6000.0
444	1.743	5.995	0.785	6.676	0.008	0.996	7000.0
445	0.906	3.124	0.448	3.451	0.007	0.999	11000.0
446	1.285	4.402	0.553	4.292	0.006	0.998	6000.0
447	2.154	7.372	1.033	7.966	0.005	0.996	6000.0
448	1.27	4.355	0.584	4.717	0.006	0.998	6000.0
