NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	2.923	10.007	1.25	9.867	0.02	0.995	6000.0
2	2.756	9.48	1.228	9.561	0.023	0.994	6000.0
3	2.307	7.888	0.967	7.944	0.01	0.996	6000.0
4	3.402	11.576	1.405	10.988	0.026	0.992	6000.0
5	2.476	8.444	1.089	9.081	0.009	0.992	6000.0
6	4.492	15.358	2.071	16.47	0.036	0.98	6000.0
7	2.388	8.128	1.035	8.193	0.015	0.994	6000.0
8	2.539	8.719	1.099	8.841	0.013	0.995	6000.0
9	3.475	11.879	1.478	11.776	0.019	0.991	6000.0
10	3.618	12.387	1.532	11.422	0.038	0.991	10000.0
11	3.374	11.558	1.613	13.228	0.018	0.989	10000.0
12	2.951	10.101	1.197	9.617	0.018	0.994	6000.0
13	2.577	8.843	1.131	9.068	0.015	0.995	6000.0
14	2.911	9.923	1.275	9.922	0.017	0.994	6000.0
15	3.169	10.938	1.491	11.818	0.022	0.99	6000.0
16	2.622	8.955	1.138	8.962	0.016	0.995	6000.0
17	3.449	11.775	1.54	12.524	0.023	0.989	6000.0
18	2.602	8.878	1.132	9.195	0.015	0.994	6000.0
19	3.635	12.526	1.486	12.032	0.022	0.991	6000.0
20	3.592	12.266	1.518	12.223	0.032	0.989	10000.0
21	4.606	15.847	2.111	17.224	0.027	0.983	7000.0
22	2.977	10.176	1.31	10.794	0.017	0.991	6000.0
23	3.962	13.613	1.653	13.474	0.019	0.987	6000.0
24	3.62	12.372	1.5	12.408	0.019	0.991	11000.0
25	2.861	9.832	1.353	11.172	0.015	0.991	6000.0
26	3.485	11.95	1.641	13.194	0.019	0.987	9000.0
27	3.264	11.184	1.43	11.503	0.022	0.99	6000.0
28	3.017	10.326	1.473	11.346	0.015	0.992	6000.0
29	2.867	9.84	1.174	9.45	0.014	0.994	6000.0
30	4.1	14.04	1.772	14.052	0.027	0.988	6000.0
31	3.366	11.559	1.564	12.882	0.022	0.989	6000.0
32	3.936	13.563	1.631	13.366	0.021	0.988	6000.0
33	3.051	10.454	1.179	9.287	0.021	0.995	6000.0
34	2.912	10.04	1.201	10.091	0.016	0.993	6000.0
35	3.322	11.267	1.421	11.84	0.029	0.989	6000.0
36	2.08	7.135	0.945	7.445	0.012	0.995	6000.0
37	3.756	12.844	1.758	14.042	0.02	0.984	6000.0
38	3.163	10.889	1.467	11.826	0.02	0.991	6000.0
39	2.418	8.316	1.01	8.675	0.014	0.994	7000.0
40	1.823	6.2	0.786	6.117	0.007	0.997	6000.0
41	2.94	10.055	1.351	10.841	0.018	0.992	6000.0
42	3.916	13.448	1.799	14.503	0.022	0.983	6000.0
43	4.045	13.757	1.738	13.627	0.022	0.988	6000.0
44	3.458	11.876	1.542	11.948	0.026	0.99	6000.0
45	2.714	9.359	1.235	9.685	0.021	0.993	10000.0
46	3.015	10.437	1.305	10.288	0.016	0.992	6000.0
47	4.55	15.643	1.947	15.874	0.035	0.984	6000.0
48	2.416	8.325	1.041	8.227	0.014	0.995	6000.0
49	1.985	6.772	0.863	6.654	0.012	0.997	6000.0
50	2.521	8.671	1.105	8.885	0.018	0.994	6000.0
51	2.144	7.343	0.981	7.788	0.013	0.996	7000.0
52	3.022	10.341	1.299	10.541	0.023	0.991	6000.0
53	3.02	10.352	1.312	10.762	0.011	0.993	6000.0
54	1.898	6.47	0.875	7.138	0.009	0.997	6000.0
55	2.634	8.988	1.193	9.599	0.01	0.995	6000.0
56	3.546	12.19	1.591	12.645	0.017	0.991	6000.0
57	2.304	7.886	0.991	7.441	0.01	0.996	6000.0
58	2.209	7.595	0.915	7.429	0.011	0.995	9000.0
59	3.128	10.621	1.285	10.585	0.028	0.99	6000.0
60	2.676	9.208	1.132	9.232	0.016	0.994	6000.0
61	3.367	11.536	1.45	11.217	0.027	0.992	6000.0
62	2.731	9.438	1.217	10.111	0.016	0.993	6000.0
63	4.604	15.747	1.976	16.405	0.033	0.983	7000.0
64	3.226	11.026	1.484	12.122	0.019	0.991	9000.0
65	4.918	16.812	2.15	16.512	0.044	0.983	6000.0
66	3.313	11.357	1.534	12.188	0.02	0.99	6000.0
67	3.274	11.298	1.361	11.458	0.025	0.986	6000.0
68	4.109	14.053	1.914	15.765	0.02	0.983	6000.0
69	1.879	6.454	0.878	7.183	0.008	0.997	8000.0
70	2.495	8.508	1.089	8.077	0.015	0.996	6000.0
71	2.699	9.274	1.161	9.67	0.012	0.993	6000.0
72	3.125	10.667	1.382	11.401	0.021	0.989	6000.0
73	2.255	7.679	0.989	7.692	0.014	0.996	6000.0
74	2.806	9.634	1.321	10.786	0.015	0.993	6000.0
75	3.486	11.991	1.506	12.043	0.02	0.99	6000.0
76	3.127	10.7	1.443	10.996	0.023	0.991	6000.0
77	2.618	8.975	1.156	9.032	0.015	0.994	7000.0
78	3.3	11.26	1.477	11.866	0.025	0.989	6000.0
79	3.668	12.606	1.516	12.739	0.029	0.988	6000.0
80	4.922	16.88	2.133	16.964	0.036	0.981	6000.0
81	3.319	11.286	1.531	12.46	0.026	0.989	6000.0
82	3.472	11.831	1.411	11.573	0.02	0.991	6000.0
