NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	17.613	60.382	7.038	55.099	0.352	0.809	6000.0
2	19.537	66.9	7.98	59.482	0.393	0.779	6000.0
3	16.74	57.28	6.441	53.651	0.298	0.82	6000.0
4	19.209	65.765	7.743	60.038	0.411	0.77	6000.0
5	17.824	61.097	7.05	56.136	0.331	0.8	6000.0
6	18.841	64.649	7.181	55.501	0.377	0.815	6000.0
7	16.887	57.958	6.893	52.681	0.33	0.82	6000.0
8	18.464	63.302	7.226	55.301	0.341	0.805	6000.0
9	19.671	67.432	7.269	57.43	0.374	0.791	6000.0
10	19.321	66.176	7.693	56.806	0.396	0.783	6000.0
11	20.058	68.547	7.436	59.056	0.39	0.775	6000.0
12	19.003	65.267	7.207	57.164	0.344	0.795	6000.0
13	17.069	58.534	6.426	50.246	0.311	0.834	6000.0
14	16.76	57.549	6.588	52.946	0.302	0.824	6000.0
15	18.107	62.024	6.888	53.386	0.349	0.829	6000.0
16	18.109	62.071	6.715	53.412	0.33	0.823	6000.0
17	17.607	60.242	6.999	55.514	0.345	0.802	6000.0
18	17.411	59.785	6.541	52.812	0.316	0.822	6000.0
19	18.235	62.435	7.137	55.839	0.364	0.809	6000.0
20	17.717	60.776	6.848	54.211	0.349	0.81	6000.0
21	17.539	60.171	6.865	55.043	0.317	0.813	6000.0
22	17.707	60.706	6.803	54.664	0.347	0.816	6000.0
23	17.978	61.475	6.629	53.021	0.335	0.829	6000.0
24	18.414	63.092	6.791	54.834	0.34	0.808	6000.0
25	17.081	58.617	6.443	52.722	0.351	0.824	6000.0
26	17.595	60.12	6.939	53.47	0.325	0.822	6000.0
27	16.429	56.312	6.507	51.779	0.293	0.84	6000.0
28	18.557	63.642	7.073	56.383	0.357	0.806	6000.0
29	18.444	63.181	7.507	58.563	0.374	0.78	6000.0
30	19.493	66.756	7.351	57.704	0.379	0.787	6000.0
31	16.869	57.722	6.769	53.656	0.313	0.82	6000.0
32	18.118	61.988	6.741	54.238	0.337	0.814	6000.0
33	17.302	59.164	6.745	52.545	0.304	0.828	6000.0
34	15.713	53.934	6.158	51.13	0.296	0.837	6000.0
35	16.617	57.041	6.293	52.186	0.327	0.826	6000.0
36	17.378	59.523	6.886	52.887	0.291	0.825	6000.0
37	20.103	68.962	7.611	59.886	0.42	0.769	6000.0
38	19.107	65.355	7.073	55.363	0.342	0.806	6000.0
39	17.729	60.665	6.491	53.179	0.334	0.821	6000.0
40	16.987	58.383	6.981	55.583	0.333	0.803	6000.0
41	16.753	57.493	6.678	53.391	0.343	0.819	6000.0
42	19.468	66.715	7.345	58.014	0.377	0.782	6000.0
