NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	4.573	15.739	1.975	16.286	0.036	0.98	6000.0
2	3.556	12.155	1.52	11.594	0.024	0.99	6000.0
3	3.681	12.533	1.583	13.059	0.022	0.989	6000.0
4	4.929	16.786	2.189	17.274	0.037	0.981	6000.0
5	3.815	13.123	1.642	13.853	0.024	0.986	6000.0
6	6.744	23.037	3.02	23.439	0.054	0.967	6000.0
7	4.031	13.776	1.788	14.131	0.032	0.988	6000.0
8	3.935	13.395	1.714	12.922	0.025	0.988	6000.0
9	4.623	15.75	2.037	16.043	0.03	0.983	8000.0
10	4.367	15.078	1.829	13.754	0.047	0.986	6000.0
11	4.536	15.426	2.033	16.208	0.026	0.982	6000.0
12	4.478	15.374	1.857	15.022	0.03	0.987	6000.0
13	3.286	11.236	1.458	11.418	0.021	0.991	6000.0
14	3.741	12.833	1.696	13.842	0.024	0.988	6000.0
15	4.544	15.572	1.99	15.694	0.028	0.984	6000.0
16	4.699	15.963	1.951	15.392	0.028	0.984	6000.0
17	4.143	14.102	1.666	13.279	0.026	0.989	6000.0
18	4.172	14.225	1.726	13.97	0.024	0.988	6000.0
19	5.056	17.332	2.058	16.621	0.048	0.979	7000.0
20	3.158	10.752	1.344	10.546	0.026	0.992	6000.0
21	4.117	14.103	1.591	13.077	0.037	0.989	6000.0
22	5.221	17.897	2.341	18.926	0.039	0.978	6000.0
23	4.4	15.131	1.764	14.244	0.039	0.986	6000.0
24	5.358	18.34	2.285	18.601	0.048	0.976	6000.0
25	4.529	15.589	1.95	16.439	0.031	0.98	6000.0
26	4.434	15.216	1.997	15.917	0.03	0.984	6000.0
27	5.154	17.576	2.276	17.869	0.032	0.981	6000.0
28	5.789	19.837	2.567	20.589	0.034	0.973	6000.0
29	3.946	13.486	1.692	13.241	0.023	0.989	6000.0
30	4.967	17.167	2.175	17.598	0.044	0.978	8000.0
31	3.73	12.78	1.552	12.597	0.023	0.99	6000.0
32	6.071	20.75	2.663	21.575	0.04	0.973	7000.0
33	4.828	16.52	2.09	16.212	0.036	0.984	6000.0
34	3.929	13.47	1.731	14.404	0.025	0.987	12000.0
35	4.615	15.788	1.976	16.12	0.036	0.981	6000.0
36	4.089	14.056	1.872	15.064	0.033	0.984	6000.0
37	4.108	14.104	1.892	15.577	0.046	0.976	6000.0
38	4.483	15.332	1.958	15.275	0.024	0.985	8000.0
39	3.345	11.501	1.456	12.405	0.025	0.99	6000.0
40	2.134	7.275	0.921	6.976	0.009	0.997	6000.0
41	4.641	15.968	2.066	16.706	0.034	0.98	6000.0
42	4.276	14.584	1.88	14.587	0.036	0.986	6000.0
43	4.577	15.812	1.892	15.079	0.047	0.984	7000.0
44	4.277	14.675	1.761	13.433	0.039	0.99	6000.0
45	3.638	12.554	1.599	12.484	0.025	0.991	6000.0
46	3.708	12.764	1.569	12.437	0.025	0.99	6000.0
47	5.424	18.636	2.355	19.407	0.046	0.977	6000.0
48	4.393	15.143	1.821	14.88	0.03	0.982	6000.0
49	3.612	12.325	1.538	11.724	0.024	0.991	6000.0
50	3.82	13.122	1.563	12.804	0.036	0.989	6000.0
51	4.134	14.19	1.676	13.953	0.028	0.987	6000.0
52	4.844	16.666	2.047	17.211	0.039	0.975	6000.0
53	4.17	14.272	1.78	14.433	0.033	0.985	6000.0
54	3.225	11.089	1.48	12.466	0.022	0.988	6000.0
55	3.363	11.544	1.505	12.32	0.022	0.992	6000.0
56	4.628	15.927	2.036	16.322	0.036	0.982	6000.0
