NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	0.772	4.069	0.484	4.627	0.018	0.997	6000.0
2	0.0	0.0	0.0	0.0	0.0	1.0	6000.0
3	0.367	1.914	0.24	2.057	0.007	0.999	6000.0
4	0.873	4.551	0.477	3.629	0.009	0.999	6000.0
5	1.209	6.479	0.652	5.578	0.014	0.998	6000.0
6	1.355	7.42	0.763	6.366	0.01	0.998	6000.0
7	0.134	0.779	0.094	0.924	0.003	1.0	6000.0
8	0.549	3.14	0.296	2.602	0.012	0.999	6000.0
9	1.425	8.147	0.833	8.123	0.025	0.994	6000.0
10	0.52	2.868	0.317	2.911	0.013	0.998	6000.0
11	0.818	4.759	0.47	4.585	0.006	0.999	6000.0
12	1.392	7.669	0.753	6.838	0.026	0.997	6000.0
13	0.467	2.568	0.307	2.648	0.008	0.999	18000.0
14	0.634	3.417	0.391	3.897	0.015	0.999	6000.0
15	1.682	9.643	0.91	7.959	0.034	0.996	6000.0
16	0.4	2.069	0.261	2.466	0.009	0.999	6000.0
17	0.9	4.71	0.564	5.221	0.022	0.996	6000.0
18	0.597	3.391	0.331	3.121	0.006	0.999	6000.0
19	1.176	7.132	0.616	5.595	0.017	0.998	6000.0
20	0.257	1.441	0.16	1.464	0.006	1.0	6000.0
21	0.461	2.596	0.233	2.407	0.011	0.998	6000.0
22	1.142	6.241	0.58	5.345	0.017	0.998	6000.0
23	0.667	3.513	0.442	3.867	0.016	0.998	6000.0
24	0.774	4.475	0.51	5.018	0.018	0.998	6000.0
25	0.858	4.649	0.543	4.234	0.003	0.998	6000.0
26	0.39	2.082	0.263	2.377	0.009	0.999	6000.0
27	1.078	6.107	0.681	6.702	0.028	0.995	6000.0
28	1.174	6.319	0.733	7.373	0.027	0.994	6000.0
29	0.598	3.464	0.369	3.652	0.017	0.999	6000.0
30	0.61	3.43	0.387	3.434	0.014	0.999	6000.0
31	0.636	3.676	0.433	4.101	0.014	0.998	6000.0
32	1.133	6.429	0.684	6.479	0.02	0.997	6000.0
33	0.148	0.799	0.102	0.984	0.002	1.0	6000.0
34	0.267	1.302	0.189	1.598	0.005	0.999	6000.0
35	0.683	3.913	0.387	3.676	0.008	0.999	6000.0
36	0.822	4.461	0.476	4.384	0.013	0.999	6000.0
37	0.56	3.158	0.34	3.353	0.013	0.998	6000.0
38	0.887	4.846	0.518	5.021	0.018	0.997	6000.0
39	0.912	5.175	0.505	4.645	0.008	0.998	6000.0
40	0.632	3.552	0.365	3.465	0.017	0.999	6000.0
41	0.0	0.0	0.0	0.0	0.0	1.0	6000.0
42	1.307	7.061	0.807	7.68	0.033	0.993	6000.0
43	1.094	6.181	0.621	5.774	0.02	0.996	6000.0
44	0.921	5.193	0.517	4.562	0.01	0.999	6000.0
45	1.179	6.702	0.695	6.703	0.021	0.997	6000.0
46	0.913	5.072	0.488	4.502	0.004	0.999	8000.0
47	0.293	1.613	0.199	1.925	0.004	1.0	6000.0
48	0.75	4.132	0.44	3.771	0.003	0.998	6000.0
49	1.066	5.687	0.562	5.32	0.021	0.997	6000.0
50	0.761	4.281	0.438	3.793	0.011	0.999	6000.0
