NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	6.776	38.079	3.351	31.156	0.204	0.937	6000.0
2	6.576	37.092	3.305	27.539	0.185	0.956	6000.0
3	5.295	29.228	2.356	20.773	0.16	0.976	6000.0
4	7.802	43.89	3.861	33.845	0.217	0.938	6000.0
5	6.223	35.312	2.821	24.94	0.212	0.967	6000.0
6	6.517	36.57	2.964	25.632	0.171	0.966	6000.0
7	6.561	37.16	3.192	28.778	0.174	0.956	6000.0
8	6.631	36.68	3.044	26.695	0.204	0.966	6000.0
9	7.314	40.272	3.14	29.659	0.25	0.949	6000.0
10	5.996	33.509	2.652	24.936	0.178	0.968	6000.0
11	7.06	40.252	3.29	30.393	0.196	0.952	6000.0
12	7.338	41.402	3.276	30.263	0.238	0.947	6000.0
13	6.898	39.023	3.389	30.402	0.194	0.943	6000.0
14	8.497	47.449	3.842	36.057	0.227	0.935	6000.0
15	6.466	36.34	3.0	26.514	0.215	0.966	6000.0
16	6.32	35.99	3.059	27.32	0.174	0.955	6000.0
17	7.429	41.436	3.314	31.887	0.255	0.939	6000.0
18	8.282	46.8	4.209	37.856	0.211	0.924	6000.0
19	8.133	44.943	3.753	34.237	0.231	0.931	6000.0
20	4.973	27.846	2.333	20.359	0.145	0.974	6000.0
21	7.582	41.59	4.059	34.763	0.18	0.929	6000.0
22	8.285	47.177	3.708	35.197	0.253	0.925	6000.0
23	6.984	39.812	3.303	29.435	0.2	0.936	6000.0
24	7.425	41.44	3.533	32.448	0.222	0.94	6000.0
25	6.435	35.551	3.026	26.957	0.162	0.962	6000.0
26	6.13	34.705	2.934	26.299	0.186	0.961	6000.0
27	7.796	42.978	3.463	32.657	0.229	0.948	6000.0
28	8.116	44.847	3.65	34.804	0.245	0.939	6000.0
29	6.317	35.646	2.845	27.612	0.167	0.964	6000.0
30	7.946	44.742	4.121	34.598	0.212	0.93	6000.0
31	6.985	39.077	3.171	29.234	0.205	0.95	6000.0
32	7.666	42.504	3.617	33.272	0.213	0.944	6000.0
33	6.182	34.736	2.82	25.433	0.159	0.965	6000.0
34	6.441	36.139	3.211	28.897	0.154	0.959	6000.0
35	9.314	52.31	4.695	43.554	0.265	0.895	6000.0
36	6.433	35.612	2.714	24.441	0.193	0.975	6000.0
37	6.547	36.92	3.201	28.273	0.19	0.962	6000.0
38	6.67	37.849	2.967	27.052	0.212	0.967	6000.0
39	7.474	42.687	3.693	33.53	0.23	0.923	6000.0
40	6.268	35.808	3.178	29.229	0.162	0.959	6000.0
41	6.47	36.612	3.378	28.795	0.15	0.948	6000.0
